number,value,datetime_start,datetime_complete,duration,params_atr_period,params_channel_length,state
1683,2.888718703816784,2026-01-07 04:08:06.217369,2026-01-07 04:08:06.263893,0 days 00:00:00.046524,42,49,COMPLETE
2967,2.888718703816784,2026-01-07 04:12:17.358826,2026-01-07 04:12:17.415646,0 days 00:00:00.056820,31,51,COMPLETE
3845,2.888718703816784,2026-01-07 04:15:16.485834,2026-01-07 04:15:16.546154,0 days 00:00:00.060320,35,51,COMPLETE
1711,2.888718703816784,2026-01-07 04:08:11.854676,2026-01-07 04:08:11.899042,0 days 00:00:00.044366,47,48,COMPLETE
3659,2.888718703816784,2026-01-07 04:14:36.995604,2026-01-07 04:14:37.047573,0 days 00:00:00.051969,46,51,COMPLETE
552,2.888718703816784,2026-01-07 04:04:38.086713,2026-01-07 04:04:38.131473,0 days 00:00:00.044760,41,49,COMPLETE
3598,2.888718703816784,2026-01-07 04:14:24.045876,2026-01-07 04:14:24.101692,0 days 00:00:00.055816,44,51,COMPLETE
2495,2.888718703816784,2026-01-07 04:10:44.203098,2026-01-07 04:10:44.249537,0 days 00:00:00.046439,46,51,COMPLETE
619,2.888718703816784,2026-01-07 04:04:50.136820,2026-01-07 04:04:50.181648,0 days 00:00:00.044828,43,48,COMPLETE
3615,2.888718703816784,2026-01-07 04:14:27.987071,2026-01-07 04:14:28.048602,0 days 00:00:00.061531,41,49,COMPLETE
3608,2.888718703816784,2026-01-07 04:14:26.347729,2026-01-07 04:14:26.415278,0 days 00:00:00.067549,42,49,COMPLETE
632,2.888718703816784,2026-01-07 04:04:52.639124,2026-01-07 04:04:52.686458,0 days 00:00:00.047334,47,49,COMPLETE
2958,2.888718703816784,2026-01-07 04:12:15.492793,2026-01-07 04:12:15.543747,0 days 00:00:00.050954,46,51,COMPLETE
1724,2.888718703816784,2026-01-07 04:08:14.226340,2026-01-07 04:08:14.275447,0 days 00:00:00.049107,43,50,COMPLETE
1719,2.888718703816784,2026-01-07 04:08:13.310835,2026-01-07 04:08:13.361542,0 days 00:00:00.050707,30,48,COMPLETE
1745,2.888718703816784,2026-01-07 04:08:18.132058,2026-01-07 04:08:18.183396,0 days 00:00:00.051338,46,49,COMPLETE
3850,2.888718703816784,2026-01-07 04:15:17.641392,2026-01-07 04:15:17.696329,0 days 00:00:00.054937,50,50,COMPLETE
28,2.888718703816784,2026-01-07 04:03:07.136710,2026-01-07 04:03:07.184971,0 days 00:00:00.048261,39,50,COMPLETE
3983,2.888718703816784,2026-01-07 04:15:45.753564,2026-01-07 04:15:45.808216,0 days 00:00:00.054652,46,51,COMPLETE
1704,2.888718703816784,2026-01-07 04:08:10.563484,2026-01-07 04:08:10.612054,0 days 00:00:00.048570,43,51,COMPLETE
3640,2.888718703816784,2026-01-07 04:14:33.195412,2026-01-07 04:14:33.254056,0 days 00:00:00.058644,30,48,COMPLETE
3619,2.888718703816784,2026-01-07 04:14:28.846889,2026-01-07 04:14:28.902897,0 days 00:00:00.056008,44,51,COMPLETE
597,2.888718703816784,2026-01-07 04:04:45.587564,2026-01-07 04:04:45.636563,0 days 00:00:00.048999,46,49,COMPLETE
596,2.888718703816784,2026-01-07 04:04:45.381789,2026-01-07 04:04:45.427963,0 days 00:00:00.046174,42,49,COMPLETE
594,2.888718703816784,2026-01-07 04:04:45.076748,2026-01-07 04:04:45.120527,0 days 00:00:00.043779,37,50,COMPLETE
622,2.888718703816784,2026-01-07 04:04:50.637516,2026-01-07 04:04:50.682146,0 days 00:00:00.044630,45,51,COMPLETE
621,2.888718703816784,2026-01-07 04:04:50.450258,2026-01-07 04:04:50.506751,0 days 00:00:00.056493,36,48,COMPLETE
2404,2.888718703816784,2026-01-07 04:10:25.761282,2026-01-07 04:10:25.833266,0 days 00:00:00.071984,50,48,COMPLETE
589,2.888718703816784,2026-01-07 04:04:44.311460,2026-01-07 04:04:44.355471,0 days 00:00:00.044011,50,48,COMPLETE
3621,2.888718703816784,2026-01-07 04:14:29.263814,2026-01-07 04:14:29.318064,0 days 00:00:00.054250,47,51,COMPLETE
2433,2.888718703816784,2026-01-07 04:10:31.438911,2026-01-07 04:10:31.488267,0 days 00:00:00.049356,47,49,COMPLETE
3637,2.888718703816784,2026-01-07 04:14:32.367690,2026-01-07 04:14:32.423915,0 days 00:00:00.056225,39,49,COMPLETE
3982,2.888718703816784,2026-01-07 04:15:45.565445,2026-01-07 04:15:45.623635,0 days 00:00:00.058190,37,48,COMPLETE
2428,2.888718703816784,2026-01-07 04:10:30.543710,2026-01-07 04:10:30.600342,0 days 00:00:00.056632,42,51,COMPLETE
3981,2.859163140892648,2026-01-07 04:15:45.394429,2026-01-07 04:15:45.445921,0 days 00:00:00.051492,50,52,COMPLETE
0,2.859163140892648,2026-01-07 04:03:01.522442,2026-01-07 04:03:02.732551,0 days 00:00:01.210109,48,64,COMPLETE
3976,2.859163140892648,2026-01-07 04:15:44.389217,2026-01-07 04:15:44.444516,0 days 00:00:00.055299,41,43,COMPLETE
2,2.859163140892648,2026-01-07 04:03:02.998120,2026-01-07 04:03:03.040315,0 days 00:00:00.042195,16,44,COMPLETE
3972,2.859163140892648,2026-01-07 04:15:43.635448,2026-01-07 04:15:43.690583,0 days 00:00:00.055135,43,54,COMPLETE
51,2.859163140892648,2026-01-07 04:03:10.906924,2026-01-07 04:03:10.949870,0 days 00:00:00.042946,42,45,COMPLETE
50,2.859163140892648,2026-01-07 04:03:10.754867,2026-01-07 04:03:10.797794,0 days 00:00:00.042927,45,45,COMPLETE
3966,2.859163140892648,2026-01-07 04:15:42.385972,2026-01-07 04:15:42.439602,0 days 00:00:00.053630,47,44,COMPLETE
3964,2.859163140892648,2026-01-07 04:15:41.945980,2026-01-07 04:15:42.007716,0 days 00:00:00.061736,40,45,COMPLETE
3963,2.859163140892648,2026-01-07 04:15:41.768575,2026-01-07 04:15:41.821171,0 days 00:00:00.052596,44,43,COMPLETE
3962,2.859163140892648,2026-01-07 04:15:41.571850,2026-01-07 04:15:41.627386,0 days 00:00:00.055536,46,57,COMPLETE
3960,2.859163140892648,2026-01-07 04:15:41.061245,2026-01-07 04:15:41.134960,0 days 00:00:00.073715,36,45,COMPLETE
3959,2.859163140892648,2026-01-07 04:15:40.868912,2026-01-07 04:15:40.933003,0 days 00:00:00.064091,32,45,COMPLETE
3958,2.859163140892648,2026-01-07 04:15:40.674501,2026-01-07 04:15:40.737486,0 days 00:00:00.062985,43,46,COMPLETE
79,2.859163140892648,2026-01-07 04:03:16.477341,2026-01-07 04:03:16.526154,0 days 00:00:00.048813,45,43,COMPLETE
75,2.859163140892648,2026-01-07 04:03:15.685580,2026-01-07 04:03:15.733780,0 days 00:00:00.048200,39,44,COMPLETE
72,2.859163140892648,2026-01-07 04:03:15.185698,2026-01-07 04:03:15.228668,0 days 00:00:00.042970,39,43,COMPLETE
70,2.859163140892648,2026-01-07 04:03:14.705613,2026-01-07 04:03:14.824393,0 days 00:00:00.118780,36,44,COMPLETE
66,2.859163140892648,2026-01-07 04:03:14.011588,2026-01-07 04:03:14.053133,0 days 00:00:00.041545,50,46,COMPLETE
2420,2.859163140892648,2026-01-07 04:10:29.116167,2026-01-07 04:10:29.165927,0 days 00:00:00.049760,41,42,COMPLETE
2419,2.859163140892648,2026-01-07 04:10:28.916587,2026-01-07 04:10:28.985765,0 days 00:00:00.069178,47,53,COMPLETE
2418,2.859163140892648,2026-01-07 04:10:28.656858,2026-01-07 04:10:28.717899,0 days 00:00:00.061041,46,44,COMPLETE
2461,2.859163140892648,2026-01-07 04:10:37.347334,2026-01-07 04:10:37.403176,0 days 00:00:00.055842,46,43,COMPLETE
2459,2.859163140892648,2026-01-07 04:10:36.896006,2026-01-07 04:10:36.964686,0 days 00:00:00.068680,31,44,COMPLETE
2458,2.859163140892648,2026-01-07 04:10:36.676788,2026-01-07 04:10:36.729142,0 days 00:00:00.052354,50,45,COMPLETE
2457,2.859163140892648,2026-01-07 04:10:36.476073,2026-01-07 04:10:36.537683,0 days 00:00:00.061610,43,45,COMPLETE
2454,2.859163140892648,2026-01-07 04:10:35.841703,2026-01-07 04:10:35.904808,0 days 00:00:00.063105,43,44,COMPLETE
2452,2.859163140892648,2026-01-07 04:10:35.426598,2026-01-07 04:10:35.511261,0 days 00:00:00.084663,43,52,COMPLETE
2450,2.859163140892648,2026-01-07 04:10:35.043424,2026-01-07 04:10:35.097249,0 days 00:00:00.053825,50,46,COMPLETE
2445,2.859163140892648,2026-01-07 04:10:34.009225,2026-01-07 04:10:34.074357,0 days 00:00:00.065132,46,43,COMPLETE
2443,2.859163140892648,2026-01-07 04:10:33.560811,2026-01-07 04:10:33.612328,0 days 00:00:00.051517,40,45,COMPLETE
2442,2.859163140892648,2026-01-07 04:10:33.390566,2026-01-07 04:10:33.440473,0 days 00:00:00.049907,35,56,COMPLETE
2439,2.859163140892648,2026-01-07 04:10:32.673856,2026-01-07 04:10:32.769534,0 days 00:00:00.095678,50,53,COMPLETE
2478,2.859163140892648,2026-01-07 04:10:40.845210,2026-01-07 04:10:40.915819,0 days 00:00:00.070609,46,47,COMPLETE
2473,2.859163140892648,2026-01-07 04:10:39.690984,2026-01-07 04:10:39.743904,0 days 00:00:00.052920,47,54,COMPLETE
2472,2.859163140892648,2026-01-07 04:10:39.477473,2026-01-07 04:10:39.525679,0 days 00:00:00.048206,44,46,COMPLETE
2470,2.859163140892648,2026-01-07 04:10:39.124079,2026-01-07 04:10:39.176538,0 days 00:00:00.052459,16,58,COMPLETE
2467,2.859163140892648,2026-01-07 04:10:38.538744,2026-01-07 04:10:38.589815,0 days 00:00:00.051071,37,46,COMPLETE
2466,2.859163140892648,2026-01-07 04:10:38.355442,2026-01-07 04:10:38.410526,0 days 00:00:00.055084,39,54,COMPLETE
2464,2.859163140892648,2026-01-07 04:10:37.977620,2026-01-07 04:10:38.031092,0 days 00:00:00.053472,45,60,COMPLETE
2415,2.859163140892648,2026-01-07 04:10:28.096379,2026-01-07 04:10:28.150674,0 days 00:00:00.054295,50,64,COMPLETE
2410,2.859163140892648,2026-01-07 04:10:27.091127,2026-01-07 04:10:27.154588,0 days 00:00:00.063461,42,46,COMPLETE
2406,2.859163140892648,2026-01-07 04:10:26.234302,2026-01-07 04:10:26.290059,0 days 00:00:00.055757,42,54,COMPLETE
2400,2.859163140892648,2026-01-07 04:10:24.950615,2026-01-07 04:10:25.000197,0 days 00:00:00.049582,39,47,COMPLETE
2430,2.859163140892648,2026-01-07 04:10:30.921594,2026-01-07 04:10:30.977994,0 days 00:00:00.056400,39,43,COMPLETE
2427,2.859163140892648,2026-01-07 04:10:30.370612,2026-01-07 04:10:30.422808,0 days 00:00:00.052196,36,43,COMPLETE
2424,2.859163140892648,2026-01-07 04:10:29.807273,2026-01-07 04:10:29.874904,0 days 00:00:00.067631,41,62,COMPLETE
2421,2.859163140892648,2026-01-07 04:10:29.281133,2026-01-07 04:10:29.339388,0 days 00:00:00.058255,47,44,COMPLETE
2494,2.859163140892648,2026-01-07 04:10:44.022458,2026-01-07 04:10:44.082693,0 days 00:00:00.060235,34,46,COMPLETE
2493,2.859163140892648,2026-01-07 04:10:43.797185,2026-01-07 04:10:43.848546,0 days 00:00:00.051361,39,47,COMPLETE
2489,2.859163140892648,2026-01-07 04:10:43.066443,2026-01-07 04:10:43.123694,0 days 00:00:00.057251,50,57,COMPLETE
2487,2.859163140892648,2026-01-07 04:10:42.683315,2026-01-07 04:10:42.734973,0 days 00:00:00.051658,43,43,COMPLETE
2485,2.859163140892648,2026-01-07 04:10:42.234176,2026-01-07 04:10:42.295614,0 days 00:00:00.061438,50,46,COMPLETE
2484,2.859163140892648,2026-01-07 04:10:42.064423,2026-01-07 04:10:42.115325,0 days 00:00:00.050902,46,43,COMPLETE
2481,2.859163140892648,2026-01-07 04:10:41.498580,2026-01-07 04:10:41.547596,0 days 00:00:00.049016,36,47,COMPLETE
2399,2.859163140892648,2026-01-07 04:10:24.736359,2026-01-07 04:10:24.784103,0 days 00:00:00.047744,47,46,COMPLETE
2397,2.859163140892648,2026-01-07 04:10:24.402793,2026-01-07 04:10:24.454825,0 days 00:00:00.052032,46,52,COMPLETE
2396,2.859163140892648,2026-01-07 04:10:24.237694,2026-01-07 04:10:24.286171,0 days 00:00:00.048477,34,52,COMPLETE
2395,2.859163140892648,2026-01-07 04:10:24.070424,2026-01-07 04:10:24.118790,0 days 00:00:00.048366,43,47,COMPLETE
2389,2.859163140892648,2026-01-07 04:10:23.033611,2026-01-07 04:10:23.080786,0 days 00:00:00.047175,33,44,COMPLETE
2387,2.859163140892648,2026-01-07 04:10:22.634212,2026-01-07 04:10:22.694665,0 days 00:00:00.060453,46,55,COMPLETE
2385,2.859163140892648,2026-01-07 04:10:22.147322,2026-01-07 04:10:22.194028,0 days 00:00:00.046706,45,45,COMPLETE
2479,2.859163140892648,2026-01-07 04:10:41.063123,2026-01-07 04:10:41.111990,0 days 00:00:00.048867,41,44,COMPLETE
2358,2.859163140892648,2026-01-07 04:10:16.623819,2026-01-07 04:10:16.674468,0 days 00:00:00.050649,46,46,COMPLETE
2356,2.859163140892648,2026-01-07 04:10:16.212383,2026-01-07 04:10:16.293710,0 days 00:00:00.081327,40,42,COMPLETE
2354,2.859163140892648,2026-01-07 04:10:15.824882,2026-01-07 04:10:15.889575,0 days 00:00:00.064693,41,47,COMPLETE
2511,2.859163140892648,2026-01-07 04:10:47.375041,2026-01-07 04:10:47.428106,0 days 00:00:00.053065,39,45,COMPLETE
2510,2.859163140892648,2026-01-07 04:10:47.182520,2026-01-07 04:10:47.231421,0 days 00:00:00.048901,46,44,COMPLETE
2503,2.859163140892648,2026-01-07 04:10:45.666120,2026-01-07 04:10:45.716683,0 days 00:00:00.050563,41,42,COMPLETE
2379,2.859163140892648,2026-01-07 04:10:20.780198,2026-01-07 04:10:20.827174,0 days 00:00:00.046976,44,44,COMPLETE
2378,2.859163140892648,2026-01-07 04:10:20.596401,2026-01-07 04:10:20.652529,0 days 00:00:00.056128,36,42,COMPLETE
2377,2.859163140892648,2026-01-07 04:10:20.434449,2026-01-07 04:10:20.484348,0 days 00:00:00.049899,10,52,COMPLETE
2376,2.859163140892648,2026-01-07 04:10:20.257219,2026-01-07 04:10:20.313767,0 days 00:00:00.056548,47,43,COMPLETE
2373,2.859163140892648,2026-01-07 04:10:19.606082,2026-01-07 04:10:19.657086,0 days 00:00:00.051004,46,43,COMPLETE
2371,2.859163140892648,2026-01-07 04:10:19.267289,2026-01-07 04:10:19.319613,0 days 00:00:00.052324,42,46,COMPLETE
2370,2.859163140892648,2026-01-07 04:10:19.047059,2026-01-07 04:10:19.093103,0 days 00:00:00.046044,50,54,COMPLETE
2519,2.859163140892648,2026-01-07 04:10:49.074251,2026-01-07 04:10:49.148660,0 days 00:00:00.074409,46,44,COMPLETE
2517,2.859163140892648,2026-01-07 04:10:48.651401,2026-01-07 04:10:48.706098,0 days 00:00:00.054697,42,42,COMPLETE
2516,2.859163140892648,2026-01-07 04:10:48.452561,2026-01-07 04:10:48.510074,0 days 00:00:00.057513,39,57,COMPLETE
2513,2.859163140892648,2026-01-07 04:10:47.775384,2026-01-07 04:10:47.844874,0 days 00:00:00.069490,44,60,COMPLETE
2349,2.859163140892648,2026-01-07 04:10:14.952720,2026-01-07 04:10:15.002510,0 days 00:00:00.049790,39,54,COMPLETE
2348,2.859163140892648,2026-01-07 04:10:14.741047,2026-01-07 04:10:14.790662,0 days 00:00:00.049615,47,47,COMPLETE
2347,2.859163140892648,2026-01-07 04:10:14.569380,2026-01-07 04:10:14.619866,0 days 00:00:00.050486,33,53,COMPLETE
2344,2.859163140892648,2026-01-07 04:10:14.068401,2026-01-07 04:10:14.116684,0 days 00:00:00.048283,44,46,COMPLETE
2343,2.859163140892648,2026-01-07 04:10:13.887907,2026-01-07 04:10:13.949527,0 days 00:00:00.061620,47,57,COMPLETE
2341,2.859163140892648,2026-01-07 04:10:13.503891,2026-01-07 04:10:13.556616,0 days 00:00:00.052725,37,46,COMPLETE
2340,2.859163140892648,2026-01-07 04:10:13.302856,2026-01-07 04:10:13.365136,0 days 00:00:00.062280,37,64,COMPLETE
2337,2.859163140892648,2026-01-07 04:10:12.705229,2026-01-07 04:10:12.757763,0 days 00:00:00.052534,40,42,COMPLETE
2367,2.859163140892648,2026-01-07 04:10:18.376175,2026-01-07 04:10:18.423653,0 days 00:00:00.047478,37,44,COMPLETE
2364,2.859163140892648,2026-01-07 04:10:17.710997,2026-01-07 04:10:17.759664,0 days 00:00:00.048667,50,46,COMPLETE
2362,2.859163140892648,2026-01-07 04:10:17.371414,2026-01-07 04:10:17.420563,0 days 00:00:00.049149,43,55,COMPLETE
2306,2.859163140892648,2026-01-07 04:10:06.534296,2026-01-07 04:10:06.588629,0 days 00:00:00.054333,42,57,COMPLETE
2542,2.859163140892648,2026-01-07 04:10:53.646167,2026-01-07 04:10:53.747608,0 days 00:00:00.101441,43,44,COMPLETE
2539,2.859163140892648,2026-01-07 04:10:53.115351,2026-01-07 04:10:53.160740,0 days 00:00:00.045389,46,47,COMPLETE
2537,2.859163140892648,2026-01-07 04:10:52.680395,2026-01-07 04:10:52.729166,0 days 00:00:00.048771,43,54,COMPLETE
2532,2.859163140892648,2026-01-07 04:10:51.722883,2026-01-07 04:10:51.779643,0 days 00:00:00.056760,39,43,COMPLETE
2531,2.859163140892648,2026-01-07 04:10:51.554344,2026-01-07 04:10:51.603831,0 days 00:00:00.049487,47,44,COMPLETE
2530,2.859163140892648,2026-01-07 04:10:51.369845,2026-01-07 04:10:51.423157,0 days 00:00:00.053312,32,53,COMPLETE
2529,2.859163140892648,2026-01-07 04:10:51.193289,2026-01-07 04:10:51.247021,0 days 00:00:00.053732,39,47,COMPLETE
2335,2.859163140892648,2026-01-07 04:10:12.321277,2026-01-07 04:10:12.382869,0 days 00:00:00.061592,44,52,COMPLETE
2327,2.859163140892648,2026-01-07 04:10:10.688519,2026-01-07 04:10:10.741057,0 days 00:00:00.052538,43,45,COMPLETE
2325,2.859163140892648,2026-01-07 04:10:10.340889,2026-01-07 04:10:10.394432,0 days 00:00:00.053543,50,46,COMPLETE
2324,2.859163140892648,2026-01-07 04:10:10.163713,2026-01-07 04:10:10.218484,0 days 00:00:00.054771,40,46,COMPLETE
2320,2.859163140892648,2026-01-07 04:10:09.427251,2026-01-07 04:10:09.481658,0 days 00:00:00.054407,31,46,COMPLETE
2527,2.859163140892648,2026-01-07 04:10:50.792652,2026-01-07 04:10:50.846532,0 days 00:00:00.053880,46,52,COMPLETE
2522,2.859163140892648,2026-01-07 04:10:49.925575,2026-01-07 04:10:49.982757,0 days 00:00:00.057182,43,46,COMPLETE
2554,2.859163140892648,2026-01-07 04:10:56.379910,2026-01-07 04:10:56.430237,0 days 00:00:00.050327,47,44,COMPLETE
2550,2.859163140892648,2026-01-07 04:10:55.498654,2026-01-07 04:10:55.548396,0 days 00:00:00.049742,45,45,COMPLETE
2549,2.859163140892648,2026-01-07 04:10:55.320950,2026-01-07 04:10:55.380520,0 days 00:00:00.059570,50,55,COMPLETE
2544,2.859163140892648,2026-01-07 04:10:54.300469,2026-01-07 04:10:54.356419,0 days 00:00:00.055950,35,43,COMPLETE
2302,2.859163140892648,2026-01-07 04:10:05.789810,2026-01-07 04:10:05.860556,0 days 00:00:00.070746,47,43,COMPLETE
2300,2.859163140892648,2026-01-07 04:10:05.434291,2026-01-07 04:10:05.483493,0 days 00:00:00.049202,47,52,COMPLETE
2295,2.859163140892648,2026-01-07 04:10:04.542962,2026-01-07 04:10:04.593644,0 days 00:00:00.050682,50,47,COMPLETE
2293,2.859163140892648,2026-01-07 04:10:04.209354,2026-01-07 04:10:04.259013,0 days 00:00:00.049659,10,70,COMPLETE
2292,2.859163140892648,2026-01-07 04:10:04.026655,2026-01-07 04:10:04.082873,0 days 00:00:00.056218,47,62,COMPLETE
2290,2.859163140892648,2026-01-07 04:10:03.657196,2026-01-07 04:10:03.706801,0 days 00:00:00.049605,35,44,COMPLETE
2289,2.859163140892648,2026-01-07 04:10:03.480559,2026-01-07 04:10:03.537714,0 days 00:00:00.057155,43,44,COMPLETE
2317,2.859163140892648,2026-01-07 04:10:08.758107,2026-01-07 04:10:08.818705,0 days 00:00:00.060598,46,45,COMPLETE
2316,2.859163140892648,2026-01-07 04:10:08.537360,2026-01-07 04:10:08.603270,0 days 00:00:00.065910,50,46,COMPLETE
2315,2.859163140892648,2026-01-07 04:10:08.352100,2026-01-07 04:10:08.401831,0 days 00:00:00.049731,46,52,COMPLETE
2313,2.859163140892648,2026-01-07 04:10:07.985710,2026-01-07 04:10:08.034627,0 days 00:00:00.048917,43,43,COMPLETE
2258,2.859163140892648,2026-01-07 04:09:57.659928,2026-01-07 04:09:57.714597,0 days 00:00:00.054669,47,44,COMPLETE
2257,2.859163140892648,2026-01-07 04:09:57.497283,2026-01-07 04:09:57.546074,0 days 00:00:00.048791,42,54,COMPLETE
2573,2.859163140892648,2026-01-07 04:11:00.089943,2026-01-07 04:11:00.138440,0 days 00:00:00.048497,43,44,COMPLETE
2570,2.859163140892648,2026-01-07 04:10:59.543605,2026-01-07 04:10:59.590434,0 days 00:00:00.046829,46,47,COMPLETE
2568,2.859163140892648,2026-01-07 04:10:59.202576,2026-01-07 04:10:59.252746,0 days 00:00:00.050170,37,58,COMPLETE
2566,2.859163140892648,2026-01-07 04:10:58.807176,2026-01-07 04:10:58.859623,0 days 00:00:00.052447,46,54,COMPLETE
2563,2.859163140892648,2026-01-07 04:10:58.278352,2026-01-07 04:10:58.330185,0 days 00:00:00.051833,43,44,COMPLETE
2560,2.859163140892648,2026-01-07 04:10:57.578676,2026-01-07 04:10:57.628522,0 days 00:00:00.049846,50,43,COMPLETE
2284,2.859163140892648,2026-01-07 04:10:02.584204,2026-01-07 04:10:02.630949,0 days 00:00:00.046745,43,43,COMPLETE
2283,2.859163140892648,2026-01-07 04:10:02.382455,2026-01-07 04:10:02.438818,0 days 00:00:00.056363,40,47,COMPLETE
2280,2.859163140892648,2026-01-07 04:10:01.730637,2026-01-07 04:10:01.786620,0 days 00:00:00.055983,37,58,COMPLETE
2279,2.859163140892648,2026-01-07 04:10:01.556003,2026-01-07 04:10:01.607248,0 days 00:00:00.051245,47,46,COMPLETE
2276,2.859163140892648,2026-01-07 04:10:01.023485,2026-01-07 04:10:01.073924,0 days 00:00:00.050439,43,54,COMPLETE
2274,2.859163140892648,2026-01-07 04:10:00.519084,2026-01-07 04:10:00.586697,0 days 00:00:00.067613,30,59,COMPLETE
2273,2.859163140892648,2026-01-07 04:10:00.337375,2026-01-07 04:10:00.384849,0 days 00:00:00.047474,32,42,COMPLETE
2557,2.859163140892648,2026-01-07 04:10:56.996641,2026-01-07 04:10:57.110838,0 days 00:00:00.114197,39,46,COMPLETE
2246,2.859163140892648,2026-01-07 04:09:55.558008,2026-01-07 04:09:55.609168,0 days 00:00:00.051160,43,45,COMPLETE
2245,2.859163140892648,2026-01-07 04:09:55.300711,2026-01-07 04:09:55.361616,0 days 00:00:00.060905,39,52,COMPLETE
2243,2.859163140892648,2026-01-07 04:09:54.959062,2026-01-07 04:09:55.005190,0 days 00:00:00.046128,46,42,COMPLETE
2241,2.859163140892648,2026-01-07 04:09:54.579593,2026-01-07 04:09:54.630603,0 days 00:00:00.051010,44,44,COMPLETE
2590,2.859163140892648,2026-01-07 04:11:03.257860,2026-01-07 04:11:03.307133,0 days 00:00:00.049273,44,53,COMPLETE
2589,2.859163140892648,2026-01-07 04:11:03.092012,2026-01-07 04:11:03.140113,0 days 00:00:00.048101,38,43,COMPLETE
2585,2.859163140892648,2026-01-07 04:11:02.316801,2026-01-07 04:11:02.373504,0 days 00:00:00.056703,39,55,COMPLETE
2584,2.859163140892648,2026-01-07 04:11:02.128425,2026-01-07 04:11:02.181561,0 days 00:00:00.053136,47,47,COMPLETE
2582,2.859163140892648,2026-01-07 04:11:01.726228,2026-01-07 04:11:01.777224,0 days 00:00:00.050996,46,42,COMPLETE
2579,2.859163140892648,2026-01-07 04:11:01.218898,2026-01-07 04:11:01.268529,0 days 00:00:00.049631,42,45,COMPLETE
2271,2.859163140892648,2026-01-07 04:09:59.978240,2026-01-07 04:10:00.036931,0 days 00:00:00.058691,43,46,COMPLETE
2267,2.859163140892648,2026-01-07 04:09:59.269392,2026-01-07 04:09:59.319414,0 days 00:00:00.050022,46,44,COMPLETE
2265,2.859163140892648,2026-01-07 04:09:58.941714,2026-01-07 04:09:58.988261,0 days 00:00:00.046547,50,47,COMPLETE
